,Absorption,Emission,smiles
4441,506.56348,590.83875,CC(=O)c1ccn2c3c(c(-c4ccc(N)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O
1787,506.56348,590.83875,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
1566,506.56348,590.83875,N#Cc1ccc(-n2cccc2)cc1
2187,506.56348,590.83875,CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1
226,506.5617,593.2496,COc1cc2[nH]c3c(c2cc1OC)CCCC3=O
2700,506.5617,593.2496,CCN(CC)c1ccc2cc3c([o+]c2c1)C(=CNc1ccccc1)CCC3
4183,506.55792,587.9909,COc1cc(C=Cc2nc3ccccc3o2)c(OC)cc1C=Cc1nc(C)nc(C)n1
2760,506.5577,589.37305,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
1477,506.53683,591.76935,COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3
2129,506.52597,593.35645,Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)cc2)nc(-c2ccccc2)c1-c1ccccc1
134,506.50586,585.6443,CC=C(C=C1NC(C(=O)CNC)=CC1=O)OO
1717,506.48093,585.29584,CCC1=C(C)C(=O)n2c1cc1[nH]c(C(=O)OC(C)(C)C)c(C)c1c2=O
4733,506.47552,585.5671,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cn1
5065,506.4743,589.26025,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
3653,506.4743,589.26025,COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC
978,506.4743,589.26025,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1c1c3ccccc3ccc1c1ccccc21
215,506.4743,589.26025,CN(C)c1ccc(C=Cc2ccc(C#N)cc2)cc1
2979,506.4743,589.26025,CCN(CC)c1ccc2cc(C=CC(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
746,506.4743,589.26025,CN(C)c1ccc(C=Cc2ccc(C#N)cc2)cc1
3181,506.4743,589.26025,CN1C(=O)C(=Cc2ccncc2)N=C1C=Cc1ccncc1
2286,506.46777,595.7973,CN(C)c1ccc(C=C2CCCC2=O)cc1
1630,506.44757,588.04846,N#Cc1ccc(C=C2C=CC=C(c3ccccc3)N2)cc1
1022,506.44037,591.9032,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1
3290,506.44037,591.9032,[O-]c1ccc2ccc3cccc4ccc1c2c34
3102,506.44037,591.9032,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1
3592,506.41672,587.1771,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
4463,506.4081,583.46814,CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1
4748,506.4006,589.1409,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
2524,506.4006,589.1409,C#CCN1C(=O)C(=Cc2cc(OC(C)C)ccc2OC(C)C)N=C1C
3900,506.4006,589.1409,NC(=O)CCC([NH+]=CC=C1C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O
146,506.4006,589.1409,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
1968,506.4006,589.1409,O=c1oc2ccccc2cc1-c1cc2ccccc2o1
1793,506.4006,589.1409,CN(C)c1ccc(C=Cc2ccccn2)cc1
1032,506.4006,589.1409,C1=CC=C2C=CC(c3cc4ccc5ccc(-c6ccnc(-c7ccccn7)c6)c6ccc(c3)c4c56)=CC=C2C=C1
2804,506.4006,589.1409,O=C1C=C(Nc2ccccc2)CCC1
4119,506.4006,589.1409,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1
1360,506.4006,589.1409,COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1
3581,506.4006,589.1409,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O
4435,506.4006,589.1409,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2
4359,506.4006,589.1409,COc1ccc2cc3c(C)cc(=O)oc3cc2c1
3171,506.4006,589.1409,Cc1nc(-c2ccccc2)c2ccccn12
4052,506.4006,589.1409,COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1
2586,506.4006,589.1409,N#Cc1cccc(N)c1C#N
161,506.4006,589.1409,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
4311,506.39117,594.66077,CCN(CC)c1ccc(C=NC(C#N)=C(C#N)N=Cc2ccc(N(CC)CC)cc2O)c(O)c1
1523,506.37033,586.86194,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
2236,506.3218,587.6985,CN(C)c1ccc(C=Cc2cc3ccccc3c[n+]2C)cc1
1922,506.3218,587.6985,COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
2410,506.3218,587.6985,COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1
3227,506.3218,587.6985,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(C#N)n3)ccc21
376,506.30133,591.82117,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(OC)ccc12
3315,506.30133,591.82117,N#Cc1cccc2[nH]ccc12
2983,506.29114,590.37225,Cc1ccc2nc(-c3ccc(Nc4c(C=CCO)[nH]c5c(c4=O)C=C5)cc3)[nH]c2c1
2670,506.29114,590.37225,c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1
1070,506.2884,589.17926,CC1=NC(=Cc2cc(N(C)C)ccc2C#N)C(=O)N1C
383,506.2884,589.17926,CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1
3711,506.2884,589.17926,COc1cc2ccc1c1cc(C)cc(C=Cc3ccccc3)c21
2043,506.2884,589.17926,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C
3337,506.2884,589.17926,c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1
3251,506.27966,586.42096,CN(c1ccc(C=Cc2ccccc2)cc1)c1ccc(-c2ccc(C#N)cc2)cc1
2201,506.27966,586.42096,N#Cc1[nH]c2c3c1CC1CCC4N(C=3NC3=CC=CC5=CC=CCC54C=C3)C(C=2)C1
968,506.27966,586.42096,O=C(NN=Cc1ccccc1O)c1cc2ccccc2cc1O
3099,506.27966,586.42096,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
3053,506.27966,586.42096,Cc1ccc2c(CC(=O)NN)coc2c1
3035,506.27966,586.42096,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O
5092,506.27966,586.42096,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
1168,506.27966,586.42096,O=C(O)c1ccc2ccc3cccc4ccc1c2c34
4225,506.27966,586.42096,Cc1ccc(C=Cc2ccccc2-[n+]2noc([O-])c2-c2ccccc2)cc1
1799,506.27966,586.42096,NC(=O)Cc1cccc2ccccc12
4323,506.27966,586.42096,Cc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
2483,506.27966,586.42096,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1C1CCCCC1
192,506.27966,586.42096,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1
2226,506.27966,586.42096,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1
3785,506.27966,586.42096,COc1ccc(C(=Cc2ccc(C=C(C#N)c3ccccc3)cc2)c2ccc(OC)cc2)cc1
673,506.27966,586.42096,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1
4115,506.27966,586.42096,COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1
3746,506.27966,586.42096,CN(C)c1ccc(C=C2CCCC2=O)cc1
4099,506.1974,592.5113,C=Cc1cc2ccc(N(CC)CC)cc2oc1=O
3873,506.1936,585.98975,CN(C)c1ccc(C=CC=Cc2ccc(C#N)cc2)cc1
4347,506.189,590.6314,Oc1ccc2ncccc2c1
2182,506.189,590.6314,COC(=O)c1nc(-c2ccco2)oc1C
2540,506.189,590.6314,CN(C)c1ccc2c(c1)C(=O)NC2=O
2434,506.189,590.6314,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21
1079,506.16052,586.2975,CC1=NC(=Cc2ccc(C#N)c(N(C)C)c2)C(=O)N1C
4666,506.12268,592.4359,CN(C)c1ccc(-c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1
205,506.12268,592.4359,O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3
3906,506.12268,592.4359,COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=N)oc12
2673,506.12268,592.4359,O=C1c2ccccc2-c2ccccc21
232,506.12268,592.4359,O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3
1435,506.12268,592.4359,CCc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
2338,506.12268,592.4359,O=C1OC(c2ccccc2)=NC1=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1
225,506.11206,589.3991,Cc1cccc(NC(=O)c2ccc(N(C)C)cc2)c1
3520,506.11206,589.3991,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
898,506.11206,589.3991,Cc1cccc(NC(=O)c2ccc(N(C)C)cc2)c1
2087,506.05536,585.55505,CN(C)c1ccc(C=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
1721,506.05298,586.76843,CCCC(C)(C)NC(C)(C)C
82,506.0043,584.25037,CCNC(C)=Cc1ccc(N(C)C)cc1
3676,505.9852,593.23224,COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C
4688,505.97992,585.7652,CC=c1cnc2cc(ccn2)c2ccc1OC(=O)C=C2C
2939,505.9755,589.7513,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1
3451,505.9755,589.7513,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1
4149,505.9755,589.7513,CC=C1CCC2(CC)C(=CC=C3c4ccc5c(c4)C4=C(C(C#N)=CC32C(C)CC)C2=NC(COCC3=NC(=C5O2)C(CCC)=C3)C4)C=C1CC
1736,505.95163,592.13855,CN(C)c1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1
3417,505.95163,592.13855,CCOC(=O)C(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccc(C=CC(=C(C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1
3881,505.95163,592.13855,Cc1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2
147,505.95163,592.13855,COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1
163,505.95163,592.13855,COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1
3966,505.94812,588.5295,CN(C)C=Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
2885,505.94745,587.88745,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
4144,505.9417,591.8857,COc1ccc(C(=O)C=C2C(=O)Nc3ccccc32)cc1
4647,505.9224,585.69934,C#[N+]CN1CC(C=CC2=CC=C3C=CC=C2C=C3)=CC1=O
2893,505.89276,586.68695,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(O)cc3O)nc2c1
726,505.88992,590.10455,C[N+](=O)c1ccc(C(=O)NN=Cc2ccccc2)cc1
1493,505.84653,584.0499,CN(C)c1ccc(C=Cc2ccccn2)cc1
2255,505.7885,585.7812,C=c1-c=c-c2=CC=CC=Cc3ccc(-c4ccccc4)c-2c3-c2cccc3cc(ccc23)-c=c-c(N(C=CC)CC)=c-1
3757,505.72412,587.5396,CN(C)c1ccc(C=CC=Cc2nc3ccccc3o2)cc1
3675,505.7198,591.23224,Cc1ccc(-c2cc(-c3ccc(N(C)C)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1
4151,505.66473,590.01715,CC=NC(=CC(C)C)c1ccc(C)cc1
2709,505.65918,586.59186,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O
1154,505.65918,586.59186,C[n+]1ccc(C=Cc2ccc3cc(O)ccc3c2)cc1
2853,505.65918,586.59186,CCOc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC
2810,505.65918,586.59186,O=c1ccc2ccc(O)cc2o1
3678,505.65918,586.59186,CN(C)c1ccc(C#Cc2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1
3141,505.65918,586.59186,COc1cccc2cc(C#N)c(=N)oc12
818,505.65918,586.59186,C[n+]1ccc(C=Cc2ccc([O-])cc2)cc1
122,505.65918,586.59186,C[n+]1ccc(C=Cc2ccc([O-])cc2)cc1
3922,505.65918,586.59186,CN(C)c1ccc(C=CC(=C(C#N)C#N)c2ccc3c4c(cccc24)CC3)cc1
109,505.65918,586.59186,C[n+]1ccc(C=Cc2ccc([O-])cc2)cc1
4274,505.65918,586.59186,CCOC(=O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2ccc(N(C)C)cc2oc1=O)O3
3664,505.65918,586.59186,COC(=O)c1nc(-c2cccc3ccccc23)oc1C
110,505.65918,586.59186,C[n+]1ccc(C=Cc2ccc([O-])cc2)cc1
4400,505.65155,592.4829,Cc1ccc(C(=O)C=C2C(=O)Nc3ccccc32)cc1C
616,505.64197,586.3192,Cc1ccc2c(C)cc(C)cc2c1
3546,505.53122,583.24713,COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1
2797,505.48035,590.0563,CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC
83,505.46817,584.066,CCC=C(c1ccc(OC)cc1)N(C)C
4722,505.41147,585.9312,C=C1CC(C)=C(CC)C=CC2=CC=CC1=CC=C2N[NH2+]CC
2006,505.41003,592.8754,O=C1OC(=O)c2cnc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23
2956,505.38428,589.71765,CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1
268,505.38428,589.71765,Cc1ccccc1C(C#N)=Cc1ccc(N(C)C)cc1
2146,505.38428,589.71765,N#Cc1ccc(ON)cc1
2916,505.38428,589.71765,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5C)ncn3)ccc21
2063,505.38428,589.71765,COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
1365,505.38428,589.71765,Cn1nc(-c2ccccc2)c2n[nH]nc2c1=Nc1ccccn1
3298,505.38428,589.71765,CN(C)c1ccc(C=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
3389,505.38428,589.71765,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21
3138,505.28827,593.5785,CN(C)c1ccc(C#Cc2ccccc2)cc1
2248,505.28827,593.5785,O=C1Nc2ccccc2C1=CC(=O)c1ccccc1
3731,505.28424,585.4905,COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C
4432,505.28424,585.4905,COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1
3333,505.28424,585.4905,c1ccc(-n2ccnc2)cc1
3413,505.28424,585.4905,O=c1oc2ccc3ccccc3c2nc1-c1ccccc1
2011,505.28424,585.4905,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O
3600,505.27145,589.26117,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1
4698,505.25577,587.8803,O=C1C=Cc2cc3ccccc3c(=O)n21
4036,505.1408,586.0959,COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1
4885,505.13263,585.3605,CN1c2ccccc2C(O)(c2ccccc2)c2cc([N+](=O)[O-])ccc21
2640,505.12872,589.6561,CN(C)c1ccc(C#N)cc1
4007,505.12872,589.6561,CC1(C)CC(C=Cc2ccc(-n3cccn3)cc2)=CC(=C(C#N)C#N)C1
2208,505.12872,589.6561,CN(C)c1ccc(-c2nc3cccnc3[nH]2)cc1
4076,505.12872,589.6561,COc1cc(C=Cc2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc(OC)c1OC
999,505.12872,589.6561,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2
1294,505.12872,589.6561,COc1ccc(OC)c(C=O)c1
2068,505.12872,589.6561,CCN(CC)c1ccc(OC)c(C=O)c1
3795,505.12872,589.6561,CN(C)c1cc(-c2ccc(C#Cc3ccccc3)cc2)cc2ccccc12
2934,505.07837,591.55566,CC=CC(=CC)c1cccc2c3cc4c2cc2ccc4c4c(nc(-c5ccc([N+](=O)[O-])cc5)c1c4-3)C2
3683,505.0506,582.8387,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
1187,505.0391,583.17975,CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1
3545,505.01392,584.6098,CC(C)(C)OC(=O)c1c(C=Cc2ccccc2)oc(NC2CCCCC2)c1C(=O)OC(C)(C)C
1191,504.99252,586.95465,CCC1CCC(=O)C2=C1N=C=C1CCCC(O)=C(C(C)=O)C12
779,504.9917,583.82513,CN(C)c1ccc(C=C2COCN2)cc1
1691,504.9634,589.68726,CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1
1547,504.9611,588.5152,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1nc(C)n2ccccc12)CCC3
1625,504.92783,589.8937,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1
220,504.92783,589.8937,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1
1987,504.92783,589.8937,c1ccc2c(-n3cnc4ccccc43)cccc2c1
214,504.92783,589.8937,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1
3492,504.92783,589.8937,CCN(CC)c1ccc2cc3ccc(=[N+](CC)CC)cc-3oc2c1
960,504.92783,589.8937,CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)O)c(C)n1c2=O
1377,504.92783,589.8937,COC(=O)C(Cc1ccc2oc(-c3ccncc3)nc2c1)NC(=O)OC(C)(C)C
1101,504.92783,589.8937,Oc1ccc2ccccc2c1C=Nc1cc2ccccc2cc1N=Cc1c(O)cc(C=Cc2ccccc2)c2ccccc12
4506,504.92783,589.8937,CCOC(=O)C(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1
2215,504.92783,589.8937,N#Cc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2=O
2176,504.92783,589.8937,CC1(C)CC(C=Cc2ccc(N3C4=CC=CC(=C5C=N5)N3c3ccccc34)cc2)=CC(=C(C#N)C#N)C1
204,504.92783,589.8937,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1
3980,504.92783,589.8937,Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
3715,504.9184,583.7085,CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1
4085,504.9184,583.7085,COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1
1301,504.91006,592.21875,CN(C)c1ccc2cc3c(cc2c1)OCCN=C3
4492,504.90967,584.18677,C=Cc1ccc(-c2ccccc2)cc2nc(cc1)C(=O)N2C
2492,504.89197,591.4351,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1
4697,504.89197,591.4351,CN(C)c1ccc2c3c(ccc2c1)CCCC3=O
4460,504.89197,591.4351,CN(C)c1ccc(C=Cc2nc3ccc(-n4c(C=Cc5ccc6c(c5)CCN6)cc5ccccc54)cc3oc2=O)cc1
4951,504.89197,591.4351,CC1=CC2=CC=CCC2(C)C1
102,504.80273,594.39886,COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-]
3183,504.80133,591.7261,NC(=O)Cc1cccc2ccccc12
4713,504.70767,589.187,COc1ccc(-c2ccccc2-c2ccccc2)c(OC)n1
2699,504.6709,591.0003,COC(=O)C(Cc1ccc2oc(-c3ccc(N4C5=CC=CC=CC4=CC=CC=C5)cc3)nc2c1)NC(=O)OC(C)(C)C
47,504.63727,584.7198,Cc1cc2ccccc2cc1C
1937,504.63727,584.7198,c1ccc2c(c1)CCc1ccccc1N2
951,504.58386,593.72144,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
741,504.55417,587.7008,CN(C)c1ccc2c(c1)C(=O)NC2=O
2538,504.55417,587.7008,COc1ccc(C#Cc2ccc(-c3nn[nH]n3)cc2)cc1OC
1817,504.55417,587.7008,CC(=O)OCC1OC(n2cnc3c2N=CN2Cc4c[n+](C)c(C)nc4N=C32)C(O)C1O
2421,504.55417,587.7008,COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12
2864,504.55417,587.7008,CN(C)c1ccc(C=Cc2ccccc2)cc1
94,504.54272,587.24023,CC1=NC(=Cc2ccncc2)C(=O)N1C
4105,504.54272,587.24023,COc1ccc(-n2c3ccccc3c3cc(C=CC(=C(C#N)C#N)c4ccccc4)ccc32)cc1
2588,504.54272,587.24023,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
2186,504.54272,587.24023,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43
67,504.50793,584.49786,COc1ccc(-c2ccccc2)cc1
3086,504.49393,585.256,COc1ccc2ncccc2c1
62,504.49393,585.256,COc1ccc2ccc([O-])cc2c1
1903,504.48907,588.11487,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cn1
3834,504.48907,588.11487,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1
119,504.48907,588.11487,CC1=NC(=Cc2ccccc2N)C(=O)N1C
69,504.47086,586.8872,Cn1cnc2c(C=CC=O)cccc21
5059,504.43945,587.4492,Cc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
3041,504.42212,586.3273,CCOC(=O)c1cc2ccc3ccccc3c2c(C(=O)OCC)c1N
5085,504.39264,593.10034,CCCCOc1ccc(-c2ccc(-c3ccc([NH+](C)C)cc3)cc2)cc1
5013,504.3837,589.61633,C1=Cc2c3cccc1cccccc-3nc1ccc(cc1)c2-c1ccccc1
4742,504.32355,587.053,C#Cc1ccc2c(N(C)C)cc(-c3ccccc3)cc2c1
3302,504.28012,583.7467,[O-]c1cnccc1C=Nc1ccccc1N=Cc1ccccc1O
599,504.28012,583.7467,Oc1ccc2ncccc2c1
3666,504.28012,583.7467,CN(C)c1ccc(C#Cc2ccccc2)cc1
2844,504.28012,583.7467,CN(C)c1ccc(C(=O)C=C2CCCC2=O)cc1
1979,504.28012,583.7467,CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1
2175,504.28012,583.7467,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc(O)cc1
1539,504.28012,583.7467,CC=Cc1ccc(OC)cc1
4343,504.28012,583.7467,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O
3991,504.27844,592.5839,Oc1ccccc1C=Nc1ccc(Cn2cncn2)cc1
4053,504.27512,588.24,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1
3374,504.27512,588.24,CCCC(C)n1cc2c3c(c4ccc3c3cccc(ccc1-3)C4)C=C2
3133,504.27512,588.24,Oc1ccc(NC=CC=Cc2ccccc2)cc1
598,504.27512,588.24,Cc1oc(-c2ccccc2)nc1C(=O)O
4095,504.21973,590.4053,Cc1ccc(C)n1-c1ccc(C#N)cc1
3031,504.21973,590.4053,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
168,504.21973,590.4053,C=Cc1cc2ccc(N(CC)CC)cc2oc1=O
684,504.21973,590.4053,C=Cc1cc2ccc(N(CC)CC)cc2oc1=O
1389,504.21713,584.4343,Cc1ccc2c3c(cccc13)C(=O)CC1=CC=CC1=C2
4861,504.21396,588.8537,CC(C)(C)c1ccc2c(c1)c1cc3ccc1n2C1=C(OC2CCCCCC2)C=CC(=CC=C1)C3(C)C
3564,504.21396,588.8537,Oc1ccccc1C=NN=Cc1ccccc1O
140,504.21396,588.8537,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
5089,504.21396,588.8537,CC=C(NC)c1ccc2c3ccccc3n(CC)c2c1
5046,504.21396,588.8537,CN(C)c1ccc(C=CC#Cc2ccc(N)cc2)cc1
4485,504.21396,588.8537,Cc1cccc2nc3c(=O)[nH]c(=O)[nH]c3nc12
4508,504.21396,588.8537,O=C1Nc2ccccc2C1=CC(=O)c1ccccc1
3117,504.14087,585.8275,COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3
89,504.14087,585.8275,Nc1ccc2c(c1)Cc1ccccc1-2
3400,504.14087,585.8275,N#CC(C#N)=Cc1ccc2c(c1)C(=O)C=C2
3510,504.14087,585.8275,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1
3111,504.14087,585.8275,Nc1ccc2c(c1)C(=O)NC2=O
1488,504.14087,585.8275,CCCCCC(=O)c1c2c(c(C(=O)CCCCC)c3c1OC1(CCCC1)O3)OC1(CCCC1)O2
593,504.14087,585.8275,Nc1ccc2c(c1)Cc1ccccc1-2
4943,504.14087,585.8275,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
789,504.13565,588.0938,COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O
3566,504.12286,585.58154,O=c1cc2cc(O)c3c(O)ccc4ccc(o1)c2c43
3408,504.08243,578.56885,COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
1772,504.07382,587.82336,COC(=O)c1nc2cnc(N)nc2n1Cc1ccccc1
1851,504.06238,584.57007,CN(C)c1ccc(-c2ccc(-c3cc(N4CCCCC4)c(C#N)c4c3-c3ccccc3CC4)cc2)cc1
798,504.06238,584.57007,c1ccc2c(c1)CCc1ccccc1N2
2667,504.06238,584.57007,COCCOc1cc(C=O)c(OCCOC)cc1C=O
1935,504.06238,584.57007,CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3
2841,504.05872,586.93115,COc1ccc(Nc2ccc3ccccc3n2)cc1
3121,504.02344,585.2183,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
133,503.9951,587.23315,C=C(CC)c1ccc2cc(C)cc(N)c2c1
324,503.98184,588.9953,CC[N+]1(CC)CN2C(=N1)C(C(=O)[O-])=Cc1ccccc12
